ENABLE,PDCAPREFIX,TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,ENVIRONMENT,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,PARAMETER,COF
1,2449,SOC,SET-PERF-0x7502255-P7-SC186,,"pmgr mode 0x7502255",5,Dut,sendCommand,0,,"PASS pmgr mode 0x7502255",PERTOS,xVT,AAB,,,,1
1,2450,SOC,TEST-SC186-P7,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2451,SOC,TEST-SC187-P7,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2452,SOC,TEST-SC188-P7,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2453,SOC,TEST-SC191-P7,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2454,SOC,TEST-SC401-P7,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2455,SOC,TEST-SC403-P7,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2456,SOC,SET-PERF-0x6502255-P6-SC186,,"pmgr mode 0x6502255",5,Dut,sendCommand,0,,"PASS pmgr mode 0x6502255",PERTOS,xVT,AAB,,,,1
1,2457,SOC,TEST-SC186-P6,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2458,SOC,TEST-SC187-P6,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2459,SOC,TEST-SC188-P6,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2460,SOC,TEST-SC191-P6,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2461,SOC,TEST-SC401-P6,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2462,SOC,TEST-SC403-P6,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2463,SOC,SET-PERF-0x5502245-P5-SC186,,"pmgr mode 0x5502245",5,Dut,sendCommand,0,,"PASS pmgr mode 0x5502245",PERTOS,xVT,AAB,,,,1
1,2464,SOC,TEST-SC186-P5,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2465,SOC,TEST-SC187-P5,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2466,SOC,TEST-SC188-P5,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2467,SOC,TEST-SC191-P5,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2468,SOC,TEST-SC401-P5,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2469,SOC,TEST-SC403-P5,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2470,SOC,SET-PERF-0x4402245-P4-SC186,,"pmgr mode 0x4402245",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402245",PERTOS,xVT,AAB,,,,1
1,2471,SOC,TEST-SC186-P4,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2472,SOC,TEST-SC187-P4,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2473,SOC,TEST-SC188-P4,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2474,SOC,TEST-SC191-P4,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2475,SOC,TEST-SC401-P4,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2476,SOC,TEST-SC403-P4,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2477,SOC,SET-PERF-0x3302234-P3-SC186,,"pmgr mode 0x3302234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x3302234",PERTOS,xVT,AAB,,,,1
1,2478,SOC,TEST-SC186-P3,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2479,SOC,TEST-SC187-P3,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2480,SOC,TEST-SC188-P3,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2481,SOC,TEST-SC191-P3,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2482,SOC,TEST-SC401-P3,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2483,SOC,TEST-SC403-P3,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2484,SOC,SET-PERF-0x2202234-P2-SC186,,"pmgr mode 0x2202234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2202234",PERTOS,xVT,AAB,,,,1
1,2485,SOC,TEST-SC186-P2,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2486,SOC,TEST-SC187-P2,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2487,SOC,TEST-SC188-P2,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2488,SOC,TEST-SC191-P2,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2489,SOC,TEST-SC401-P2,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2490,SOC,TEST-SC403-P2,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2491,SOC,SET-PERF-0x1102234-P1-SC186,,"pmgr mode 0x1102234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x1102234",PERTOS,xVT,AAB,,,,1
1,2492,SOC,TEST-SC186-P1,,"sc run 186 5",100,Dut,sendCommand,0,,"PASS sc run 186 5",PERTOS,xVT,"A -> FA",,,,1
1,2493,SOC,TEST-SC187-P1,,"sc run 187 5",100,Dut,sendCommand,0,,"PASS sc run 187 5",PERTOS,xVT,"A -> FA",,,,1
1,2494,SOC,TEST-SC188-P1,,"sc run 188 5",100,Dut,sendCommand,0,,"PASS sc run 188 5",PERTOS,xVT,"A -> FA",,,,1
1,2495,SOC,TEST-SC191-P1,,"sc run 191 5",100,Dut,sendCommand,0,,"PASS sc run 191 5",PERTOS,xVT,"A -> FA",,,,1
1,2496,SOC,TEST-SC401-P1,,"sc run 401 5",10,Dut,sendCommand,0,,"PASS sc run 401 5",PERTOS,xVT,"A -> FA",,,,1
1,2497,SOC,TEST-SC403-P1,,"sc run 403 5",10,Dut,sendCommand,0,,"PASS sc run 403 5",PERTOS,xVT,"A -> FA",,,,1
1,2498,SOC,SET-PERF-0x2502256-P2,,"pmgr mode 0x2502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2502256",PERTOS,xVT,AAB,,,,1
1,2499,SOC,SET-MMU-LINEAR,,"mmu ddr-linear",5,Dut,sendCommand,0,,"PASS mmu ddr-linear",PERTOS,xVT,AAB,,,,1
1,2500,SOC,SET-ANE-UP,,"core up ane mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up ane mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2501,SOC,SET-ANS-UP,,"core up ans mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up ans mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2502,SOC,SET-SOP-UP,,"core up aop mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up aop mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2503,SOC,SET-DISPINT-UP,,"core up dispint mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up dispint mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2504,SOC,SET-DISPEXT-UP,,"core up dispext mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up dispext mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2505,SOC,SET-PMS-UP,,"core up pms mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up pms mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2506,SOC,SET-SIO-UP,,"core up sio mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up sio mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2507,SOC,SET-SMC-UP,,"core up smc mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up smc mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2508,SOC,SET-SVE-UP,,"core up sve mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up sve mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2509,SOC,ECHO-DISPLAY-TEST,,"echo >>>> Display Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,,1
1,2510,SOC,SET-PERF-0x4434254-S5,,"pmgr mode 0x4404254",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4404254",PERTOS,xVT,AAB,,,,1
1,2511,SOC,TEST-SC84-S5,,"sc run 84 5",80,Dut,sendCommand,0,,"PASS sc run 84 5",PERTOS,xVT,"A -> FA",,,,1
1,2512,SOC,TEST-SC104-S5,,"sc run 104 5",120,Dut,sendCommand,0,,"PASS sc run 104 5",PERTOS,xVT,"A -> FA",,,,1
1,2513,SOC,TEST-SC174-S5,,"sc run 174 5",120,Dut,sendCommand,0,,"PASS sc run 174 5",PERTOS,xVT,"A -> FA",,,,1
1,2514,SOC,TEST-SC144-S5,,"sc run 194 5",120,Dut,sendCommand,0,,"PASS sc run 194 5",PERTOS,xVT,"A -> FA",,,,1
1,2515,SOC,SET-PERF-0x4433244-S4,,"pmgr mode 0x4403244",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4403244",PERTOS,xVT,AAB,,,,1
1,2516,SOC,TEST-SC84-S4,,"sc run 84 5",80,Dut,sendCommand,0,,"PASS sc run 84 5",PERTOS,xVT,"A -> FA",,,,1
1,2517,SOC,TEST-SC104-S4,,"sc run 104 5",120,Dut,sendCommand,0,,"PASS sc run 104 5",PERTOS,xVT,"A -> FA",,,,1
1,2518,SOC,TEST-SC144-S4,,"sc run 194 5",120,Dut,sendCommand,0,,"PASS sc run 194 5",PERTOS,xVT,"A -> FA",,,,1
1,2519,SOC,SET-PERF-0x4432234-S3,,"pmgr mode 0x4402234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402234",PERTOS,xVT,AAB,,,,1
1,2520,SOC,TEST-SC84-S3,,"sc run 84 5",80,Dut,sendCommand,0,,"PASS sc run 84 5",PERTOS,xVT,"A -> FA",,,,1
1,2521,SOC,TEST-SC144-S3,,"sc run 194 5",120,Dut,sendCommand,0,,"PASS sc run 194 5",PERTOS,xVT,"A -> FA",,,,1
1,2522,SOC,SET-DISPINT-UP-TG,,"core up isp mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up isp mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2523,SOC,SET-DISPEXT-UP-TG,,"core up isp1 mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up isp1 mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2524,SOC,SET-EX-TG1I,,"ts exclude tg1i",60,Dut,sendCommand,0,,"PASS ts exclude tg1i",PERTOS,xVT,AAB,,,,1
1,2525,SOC,SET-EX-TG4I,,"ts exclude tg4i",60,Dut,sendCommand,0,,"PASS ts exclude tg4i",PERTOS,xVT,AAB,,,,1
1,2526,SOC,ECHO-GFX-TEST-SECTION,,"echo >>>> GFX Tests <<<<",60,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,,1
1,2527,SOC,SET-PERF-0xa502756,,"pmgr mode 0xa502756",5,Dut,sendCommand,0,,"PASS pmgr mode 0xa502756",PERTOS,xVT,AAB,,,,1
1,2528,SOC,SET-SWITCHER-RANDOM-MODES-SC46,,"switcher pattern rotary 100 -jitter=40 -clk:s=5_4_3 -on -cpu=pms",60,Dut,sendCommand,0,,"PASS switcher pattern rotary 100 -jitter=40 -clk:s=5_4_3 -on -cpu=pms",PERTOS,xVT,"A -> FA",,,,1
1,2529,SOC,TEST-SC46-GFX-SWITCH,,"sc run 46 5",300,Dut,sendCommand,0,,"PASS sc run 46 5",PERTOS,xVT,"A -> FA",,,,1
1,2530,SOC,SET-SWITCHER-RANDOM-OFF-SC46,,"switcher off -reset",100,Dut,sendCommand,0,,"PASS switcher off -reset",PERTOS,xVT,"A -> FA",,,,1
1,2531,SOC,SET-PERF-0x2502746-S5,,"pmgr mode -s 5",5,Dut,sendCommand,0,,"PASS pmgr mode -s 5",PERTOS,xVT,AAB,,,,1
1,2532,SOC,TEST-SC46-GFX-S5,,"sc run 46 5",100,Dut,sendCommand,0,,"PASS sc run 46 5",PERTOS,xVT,AAB,,,,1
1,2533,SOC,SET-PERF-0x2502746-S4,,"pmgr mode -s 4",5,Dut,sendCommand,0,,"PASS pmgr mode -s 4",PERTOS,xVT,AAB,,,,1
1,2534,SOC,TEST-SC46-GFX-S4,,"sc run 46 5",100,Dut,sendCommand,0,,"PASS sc run 46 5",PERTOS,xVT,AAB,,,,1
1,2535,SOC,SET-PERF-0x2502746-S3,,"pmgr mode -s 3",5,Dut,sendCommand,0,,"PASS pmgr mode -s 3",PERTOS,xVT,AAB,,,,1
1,2536,SOC,TEST-SC46-GFX-S3,,"sc run 46 5",300,Dut,sendCommand,0,,"PASS sc run 46 5",PERTOS,xVT,"A -> FA",,,,1
1,2537,SOC,SET-SWITCHER-RANDOM-MODES-SC30,,"switcher pattern random 100 -jitter=40 -on -cpu=pms -clk:g=2_7",60,Dut,sendCommand,0,,"PASS switcher pattern random 100 -jitter=40 -on -cpu=pms -clk:g=2_7",PERTOS,xVT,"A -> FA",,,,1
1,2538,SOC,TEST-SC30-GFX-SWITCH,,"sc run 30 5",100,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2539,SOC,SET-SWITCHER-RANDOM-OFF-SC30,,"switcher off -reset",100,Dut,sendCommand,0,,"PASS switcher off -reset",PERTOS,xVT,"A -> FA",,,,1
1,2540,SOC,SET-PERF-0x2502746-G7,,"pmgr mode -g 7",5,Dut,sendCommand,0,,"PASS pmgr mode -g 7",PERTOS,xVT,AAB,,,,1
1,2541,SOC,TEST-SC30-GFX-G7,,"sc run 30 5",100,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2542,SOC,SET-PERF-0x2502646-G6,,"pmgr mode -g 6",5,Dut,sendCommand,0,,"PASS pmgr mode -g 6",PERTOS,xVT,AAB,,,,1
1,2543,SOC,TEST-SC30-GFX-G6,,"sc run 30 5",100,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2544,SOC,SET-PERF-0x2502546-G5,,"pmgr mode -g 5",60,Dut,sendCommand,0,,"PASS pmgr mode -g 5",PERTOS,xVT,AAB,,,,1
1,2545,SOC,TEST-SC30-GFX-G5,,"sc run 30 5",100,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2546,SOC,SET-PERF-0x2502446-G4,,"pmgr mode -g 4",5,Dut,sendCommand,0,,"PASS pmgr mode -g 4",PERTOS,xVT,AAB,,,,1
1,2547,SOC,TEST-SC30-GFX-G4,,"sc run 30 5",500,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2548,SOC,SET-PERF-0x2502346-G3,,"pmgr mode -g 3",5,Dut,sendCommand,0,,"PASS pmgr mode -g 3",PERTOS,xVT,AAB,,,,1
1,2549,SOC,TEST-SC30-GFX-G3,,"sc run 30 5",500,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2550,SOC,SET-PERF-0x2502246-G2,,"pmgr mode -g 2",5,Dut,sendCommand,0,,"PASS pmgr mode -g 2",PERTOS,xVT,AAB,,,,1
1,2551,SOC,TEST-SC30-GFX-G2,,"sc run 30 5",500,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,AAB,,,,1
1,2552,SOC,SET-INT-TG1I,,"ts include tg1i",5,Dut,sendCommand,0,,"PASS ts include tg1i",PERTOS,xVT,AAB,,,,1
1,2553,SOC,SET-INT-TG4I,,"ts include tg4i",5,Dut,sendCommand,0,,"PASS ts include tg4i",PERTOS,xVT,AAB,,,,1
1,2554,SOC,SET-GFX-UP,,"core up gfx mar_dram.shr alloc",5,Dut,sendCommand,0,,"PASS core up gfx mar_dram.shr alloc",PERTOS,xVT,AAB,,,,1
1,2555,SOC,TEST-SC8-I5,,"sc run 8 5",40,Dut,sendCommand,0,,"PASS sc run 8 5",PERTOS,xVT,"A -> FA",,,,1
1,2556,SOC,TEST-SC11-I5,,"sc run 11 5",40,Dut,sendCommand,0,,"PASS sc run 11 5",PERTOS,xVT,"A -> FA",,,,1
1,2557,SOC,TEST-SC25-I5,,"sc run 25 5 -coremask 0x2000",100,Dut,sendCommand,0,,"PASS sc run 25 5 -coremask 0x2000",PERTOS,xVT,"A -> FA",,,,1
1,2558,SOC,ECHO-MEM-TEST-SECTIOIN,,"echo >>>> Hammer and uRBM Memory Tests <<<<",60,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,,1
1,2559,SOC,SET-PERF-0xa502256-PA,,"pmgr mode 0xa502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0xa502256",PERTOS,xVT,AAB,,,,1
1,2560,SOC,SET-SWITCHER-RANDOM-MODES,,"switcher pattern rotary 200 -jitter=150 -alt=50 -clk:s=5_3_4 -on -cpu=cc3",5,Dut,sendCommand,0,,"PASS switcher pattern rotary 200 -jitter=150 -alt=50 -clk:s=5_3_4 -on -cpu=cc3",PERTOS,xVT,"A -> FA",,,,1
1,2561,SOC,TEST-SC431-S5,,"sc run 431 5",40,Dut,sendCommand,0,,"PASS sc run 431 5",PERTOS,xVT,"A -> FA",,,,1
1,2562,SOC,TEST-SC430-S5,,"sc run 430 5",40,Dut,sendCommand,0,,"PASS sc run 430 5",PERTOS,xVT,"A -> FA",,,,1
1,2563,SOC,TEST-SC61-S5,,"sc run 61 5 -coremask 0xa100",40,Dut,sendCommand,0,,"PASS sc run 61 5 -coremask 0xa100",PERTOS,xVT,"A -> FA",,,,1
1,2564,SOC,SET-SWITCHER-RANDOM-OFF,,"switcher off -reset",5,Dut,sendCommand,0,,"PASS switcher off -reset",PERTOS,xVT,"A -> FA",,,,1
1,2565,SOC,SET-PERF-0x9502256-P9-HAMMER,,"pmgr mode 0x9502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0x9502256",PERTOS,xVT,"A -> FA",,,,1
1,2566,SOC,SET-SWITCHER-ALL-RANDOM-MODES,,"switcher pattern ramp-rand 600 -jitter=580 -clk:p=1_2_3_4_5_6_7_8_9_10 -clk:e=1_2_3_4_5 -clk:s=3_4_5 -clk:d=4_5_6 -clk:i=2_3_4 -on -cpu=pms",5,Dut,sendCommand,0,,"PASS switcher pattern ramp-rand 600 -jitter=580 -clk:p=1_2_3_4_5_6_7_8_9_10 -clk:e=1_2_3_4_5 -clk:s=3_4_5 -clk:d=4_5_6 -clk:i=2_3_4 -on -cpu=pms",PERTOS,xVT,AAB,,,,1
1,2567,SOC,TEST-HAMMER-DRAM,,"hammer -fmc 0x1F5EFF -urbm 0xFF -bonfire 0xFF -p -l 16 -t 5 -s 0xd356ab4ddbf811b0",1000,Dut,sendCommand,0,,"PASS hammer -fmc 0x1F5EFF -urbm 0xFF -bonfire 0xFF -p -l 16 -t 5 -s 0xd356ab4ddbf811b0",PERTOS,xVT,AAB,,,,1
1,2568,SOC,TEST-SC61-P9,,"sc run 61 6 -coremask 0xa100",1000,Dut,sendCommand,0,,"PASS sc run 61 6 -coremask 0xa100",PERTOS,xVT,"A -> FA",,,,1
1,2569,SOC,TEST-SC67-P9,,"sc run 67 5",1000,Dut,sendCommand,0,,"PASS sc run 67 5",PERTOS,xVT,"A -> FA",,,,1
1,2570,SOC,TEST-SC461-P9,,"sc run 461 5 -coremask 0xa100",15,Dut,sendCommand,0,,"PASS sc run 461 5 -coremask 0xa100",PERTOS,xVT,"A -> FA",,,,1
1,2571,SOC,TEST-SC462-P9,,"sc run 462 5 -coremask 0xa100",15,Dut,sendCommand,0,,"PASS sc run 462 5 -coremask 0xa100",PERTOS,xVT,"A -> FA",,,,1
1,2572,SOC,TEST-SC463-P9,,"sc run 463 5",10,Dut,sendCommand,0,,"PASS sc run 463 5",PERTOS,xVT,"A -> FA",,,,1
1,2573,SOC,SWITCHER-RESET-OFF-P9,,"switcher off -reset",100,Dut,sendCommand,0,,"PASS switcher off -reset",PERTOS,xVT,AAB,,,,1
1,2574,SOC,TEST-HAMMER-DRAM-P9,,"hammer -fmc 0x1ECEFF -urbm 0xFF -bonfire 0xFF -p -l 15 -t 3 -s 0xe7499494458fa430",1000,Dut,sendCommand,0,,"PASS hammer -fmc 0x1ECEFF -urbm 0xFF -bonfire 0xFF -p -l 15 -t 3 -s 0xe7499494458fa430",PERTOS,xVT,AAB,,,,1
1,2575,SOC,TEST-SC61-uRBM-DRAM-P9,,"sc run 61 4 -coremask 0x2100",1000,Dut,sendCommand,0,,"PASS sc run 61 4 -coremask 0x2100",PERTOS,xVT,"A -> FA",,,,1
1,2576,SOC,ECHO-uRBM-EACC-LVCC-TEST,,"echo >>>> uRBM EACC LVCC Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,,1
1,2577,SOC,SET-PERF-0x2502255-E5,,"pmgr mode 0x2502255",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2502255",PERTOS,xVT,AAB,,,,1
1,2578,SOC,TEST-SC35-E5,,"sc run 35 5",180,Dut,sendCommand,0,,"PASS sc run 35 5",PERTOS,xVT,"A -> FA",,,,1
1,2579,SOC,SET-PERF-0x2402245-E4,,"pmgr mode 0x2402245",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2402245",PERTOS,xVT,AAB,,,,1
1,2580,SOC,TEST-SC35-E4,,"sc run 35 5",180,Dut,sendCommand,0,,"PASS sc run 35 5",PERTOS,xVT,"A -> FA",,,,1
1,2581,SOC,SET-PERF-0x2302234-E3,,"pmgr mode 0x2302234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2302234",PERTOS,xVT,AAB,,,,1
1,2582,SOC,TEST-SC35-E3,,"sc run 35 5",180,Dut,sendCommand,0,,"PASS sc run 35 5",PERTOS,xVT,"A -> FA",,,,1
1,2583,SOC,SET-PERF-0x2202234-E2,,"pmgr mode 0x2202234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2202234",PERTOS,xVT,AAB,,,,1
1,2584,SOC,TEST-SC35-E2,,"sc run 35 5",180,Dut,sendCommand,0,,"PASS sc run 35 5",PERTOS,xVT,"A -> FA",,,,1
1,2585,SOC,SET-PERF-0x2102234-E1,,"pmgr mode 0x2102234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2102234",PERTOS,xVT,AAB,,,,1
1,2586,SOC,TEST-SC35-E1,,"sc run 35 5",180,Dut,sendCommand,0,,"PASS sc run 35 5",PERTOS,xVT,"A -> FA",,,,1
1,2587,SOC,ECHO-uRBM-PACC-LVCC-TEST,,"echo >>>> uRBM PACC LVCC Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,,1
1,2588,SOC,SET-THERMPID-INIT,,"therm pid cc1 pcore init -skip=0_2_3_4_5_6_7_8_9_10_11_12_13_14",5,Dut,sendCommand,0,,"PASS therm pid cc1 pcore init -skip=0_2_3_4_5_6_7_8_9_10_11_12_13_14",PERTOS,xVT,"A -> FA",,,,1
1,2589,SOC,SET-THERMPID-INIT2,,"therm pid cc1 pcore weights MAX 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0",5,Dut,sendCommand,0,,"PASS therm pid cc1 pcore weights MAX 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0",PERTOS,xVT,"A -> FA",,,,1
1,2590,SOC,SET-THERMPID-SET-75,,"therm pid sp 75",5,Dut,sendCommand,0,,"PASS therm pid sp 75",PERTOS,xVT,AAB,,,,1
1,2591,SOC,SET-THERMPID-ON,,"therm pid cc1 pcore enable",5,Dut,sendCommand,0,,"PASS therm pid cc1 pcore enable",PERTOS,xVT,"A -> FA",,,,1
1,2592,SOC,SET-PERF-0xf202234-Pf,,"pmgr mode 0xf202254",5,Dut,sendCommand,0,,"PASS pmgr mode 0xf202254",PERTOS,xVT,AAB,,,,1
1,2593,SOC,TEST-SC38-Pf-0x70,,"sc run 38 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 38 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,,1
1,2594,SOC,TEST-SC404-Pf-0x70,,"sc run 404 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 404 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,,1
1,2595,SOC,TEST-SC406-Pf-0x70,,"sc run 406 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 406 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,,1
1,2596,SOC,TEST-S407-Pf-0x70,,"sc run 407 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 407 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,,1
1,2597,SOC,TEST-SC429-Pf-0x70,,"sc run 429 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 429 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,,1
1,2598,SOC,TEST-SC38-Pf-0xe0,,"sc run 38 5 -coredown 0xe0",100,Dut,sendCommand,0,,"PASS sc run 38 5 -coredown 0xe0",PERTOS,xVT,"A -> FA",,,,1
1,2599,SOC,TEST-SC404-Pf-0xe0,,"sc run 404 5 -coredown 0xe0",100,Dut,sendCommand,0,,"PASS sc run 404 5 -coredown 0xe0",PERTOS,xVT,"A -> FA",,,,1
1,2600,SOC,TEST-SC406-Pf-0xe0,,"sc run 406 5 -coredown 0xe0",100,Dut,sendCommand,0,,"PASS sc run 406 5 -coredown 0xe0",PERTOS,xVT,"A -> FA",,,,1
