ENABLE,PDCAPREFIX,PDCANAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,PARAMETER,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,COF
1,2410,TEST-SC100-Pa-0x10,"sc run 100 5 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2411,TEST-SC100-Pa-0x20,"sc run 100 5 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2412,TEST-SC100-Pa-0x40,"sc run 100 5 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2413,TEST-SC100-Pa-0x80,"sc run 100 5 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2414,TEST-SC163-Pa-0x10,"sc run 163 5 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2415,TEST-SC163-Pa-0x20,"sc run 163 5 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2416,TEST-SC163-Pa-0x40,"sc run 163 5 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2417,TEST-SC163-Pa-0x80,"sc run 163 5 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2418,SET-PERF-0xb202146-Pb,"pmgr mode 0xb202146",5,Dut,sendCommand,0,,"PASS pmgr mode 0xb202146",PERTOS,xVT,AAB,,,1
1,2419,TEST-SC100-Pb-0x10,"sc run 100 5 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2420,TEST-SC100-Pb-0x20,"sc run 100 5 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2421,TEST-SC100-Pb-0x40,"sc run 100 5 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2422,TEST-SC100-Pb-0x80,"sc run 100 5 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2423,TEST-SC163-Pb-0x10,"sc run 163 5 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2424,TEST-SC163-Pb-0x20,"sc run 163 5 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2425,TEST-SC163-Pb-0x40,"sc run 163 5 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2426,TEST-SC163-Pb-0x80,"sc run 163 5 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2427,SET-PERF-0xc202146-Pc,"pmgr mode 0xc202146",5,Dut,sendCommand,0,,"PASS pmgr mode 0xc202146",PERTOS,xVT,AAB,,,1
1,2428,TEST-SC100-Pc-0x10,"sc run 100 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2429,TEST-SC100-Pc-0x20,"sc run 100 5 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2430,TEST-SC100-Pc-0x40,"sc run 100 5 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2431,TEST-SC100-Pc-0x80,"sc run 100 5 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 100 5 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2432,TEST-SC163-Pc-0x10,"sc run 163 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2433,TEST-SC163-Pc-0x20,"sc run 163 5 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2434,TEST-SC163-Pc-0x40,"sc run 163 5 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2435,TEST-SC163-Pc-0x80,"sc run 163 5 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 163 5 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2436,ECHO-uRBM-ANE-TEST,"echo >>>> uRBM + ANE Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2437,SET-PERF-0x2232134-P2,"pmgr mode 0x2202134",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2202134",PERTOS,xVT,AAB,,,1
1,2438,TEST-SC403-P2,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2439,TEST-SC401-P2,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2440,TEST-SC191-P2,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2441,TEST-SC187-P2,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2442,TEST-SC186-P2,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2443,TEST-SC188-P2,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2444,SET-PERF-0x3302134-P3,"pmgr mode 0x3302134",5,Dut,sendCommand,0,,"PASS pmgr mode 0x3302134",PERTOS,xVT,AAB,,,1
1,2445,TEST-SC403-P3,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2446,TEST-SC401-P3,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2447,TEST-SC191-P3,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2448,TEST-SC187-P3,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2449,TEST-SC186-P3,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2450,TEST-SC188-P3,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2451,SET-PERF-0x4402145-P4,"pmgr mode 0x4402145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402145",PERTOS,xVT,AAB,,,1
1,2452,TEST-SC403-P4,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2453,TEST-SC401-P4,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2454,TEST-SC191-P4,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2455,TEST-SC187-P4,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2456,TEST-SC186-P4,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2457,TEST-SC188-P4,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2458,SET-PERF-0x5502145-P5,"pmgr mode 0x5502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x5502145",PERTOS,xVT,AAB,,,1
1,2459,TEST-SC403-P5,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2460,TEST-SC401-P5,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2461,TEST-SC191-P5,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2462,TEST-SC187-P5,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2463,TEST-SC186-P5,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2464,TEST-SC188-P5,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2465,SET-PERF-0x6502145-P6,"pmgr mode 0x6502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x6502145",PERTOS,xVT,AAB,,,1
1,2466,TEST-SC403-P6,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2467,TEST-SC401-P6,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2468,TEST-SC191-P6,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2469,TEST-SC187-P6,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2470,TEST-SC186-P6,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2471,TEST-SC188-P6,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2472,SET-PERF-0x7502145-P7,"pmgr mode 0x7502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x7502145",PERTOS,xVT,AAB,,,1
1,2473,TEST-SC403-P7,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2474,TEST-SC401-P7,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2475,TEST-SC191-P7,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2476,TEST-SC187-P7,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2477,TEST-SC186-P7,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2478,TEST-SC188-P7,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2479,SET-PERF-0x8502145-P8,"pmgr mode 0x8502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x8502145",PERTOS,xVT,AAB,,,1
1,2480,TEST-SC403-P8,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2481,TEST-SC401-P8,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2482,TEST-SC191-P8,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2483,TEST-SC187-P8,"sc run 187",100,Dut,sendCommand,0,,"PASS sc run 187",PERTOS,xVT,"A -> FA",,,1
1,2484,TEST-SC186-P8,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2485,TEST-SC188-P8,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2486,SET-PERF-0x9502145-P9,"pmgr mode 0x9502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x9502145",PERTOS,xVT,AAB,,,1
1,2487,TEST-SC403-P9,"sc run 403 3",100,Dut,sendCommand,0,,"PASS sc run 403 3",PERTOS,xVT,"A -> FA",,,1
1,2488,TEST-SC401-P9,"sc run 401 3",100,Dut,sendCommand,0,,"PASS sc run 401 3",PERTOS,xVT,"A -> FA",,,1
1,2489,TEST-SC191-P9,"sc run 191",100,Dut,sendCommand,0,,"PASS sc run 191",PERTOS,xVT,"A -> FA",,,1
1,2490,TEST-SC186-P9,"sc run 186",100,Dut,sendCommand,0,,"PASS sc run 186",PERTOS,xVT,"A -> FA",,,1
1,2491,TEST-SC188-P9,"sc run 188",100,Dut,sendCommand,0,,"PASS sc run 188",PERTOS,xVT,"A -> FA",,,1
1,2492,TEST-SC187-P9-0x10,"sc run 187 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2493,TEST-SC187-P9-0x20,"sc run 187 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2494,TEST-SC187-P9-0x40,"sc run 187 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2495,TEST-SC187-P9-0x80,"sc run 187 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2496,SET-PERF-0xa502145-Pa,"pmgr mode 0xa502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0xa502145",PERTOS,xVT,AAB,,,1
1,2497,TEST-SC403-Pa-0x10,"sc run 403 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2498,TEST-SC401-Pa-0x10,"sc run 401 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2499,TEST-SC191-Pa-0x10,"sc run 191 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2500,TEST-SC186-Pa-0x10,"sc run 186 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2501,TEST-SC188-Pa-0x10,"sc run 188 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2502,TEST-SC403-Pa-0x20,"sc run 403 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2503,TEST-SC401-Pa-0x20,"sc run 401 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2504,TEST-SC191-Pa-0x20,"sc run 191 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2505,TEST-SC186-Pa-0x20,"sc run 186 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2506,TEST-SC188-Pa-0x20,"sc run 188 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2507,TEST-SC403-Pa-0x40,"sc run 403 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2508,TEST-SC401-Pa-0x40,"sc run 401 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2509,TEST-SC191-Pa-0x40,"sc run 191 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2510,TEST-SC186-Pa-0x40,"sc run 186 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2511,TEST-SC188-Pa-0x40,"sc run 188 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2512,TEST-SC403-Pa-0x80,"sc run 403 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2513,TEST-SC401-Pa-0x80,"sc run 401 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2514,TEST-SC191-Pa-0x80,"sc run 191 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2515,TEST-SC186-Pa-0x80,"sc run 186 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2516,TEST-SC188-Pa-0x80,"sc run 188 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2517,TEST-SC187-Pa-0x30,"sc run 187 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2518,TEST-SC187-Pa-0xC0,"sc run 187 -coredown 0xc0",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0xc0",PERTOS,xVT,"A -> FA",,,1
1,2519,TEST-SC187-Pa-0x90,"sc run 187 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2520,TEST-SC187-Pa-0x60,"sc run 187 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2521,SET-PERF-0xb502145-Pb,"pmgr mode 0xb502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0xb502145",PERTOS,xVT,AAB,,,1
1,2522,TEST-SC403-Pb-0x10,"sc run 403 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2523,TEST-SC401-Pb-0x10,"sc run 401 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2524,TEST-SC191-Pb-0x10,"sc run 191 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2525,TEST-SC186-Pb-0x10,"sc run 186 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2526,TEST-SC188-Pb-0x10,"sc run 188 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x10",PERTOS,xVT,"A -> FA",,,1
1,2527,TEST-SC403-Pb-0x20,"sc run 403 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2528,TEST-SC401-Pb-0x20,"sc run 401 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2529,TEST-SC191-Pb-0x20,"sc run 191 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2530,TEST-SC186-Pb-0x20,"sc run 186 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2531,TEST-SC188-Pb-0x20,"sc run 188 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x20",PERTOS,xVT,"A -> FA",,,1
1,2532,TEST-SC403-Pb-0x40,"sc run 403 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2533,TEST-SC401-Pb-0x40,"sc run 401 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2534,TEST-SC191-Pb-0x40,"sc run 191 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2535,TEST-SC186-Pb-0x40,"sc run 186 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2536,TEST-SC188-Pb-0x40,"sc run 188 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x40",PERTOS,xVT,"A -> FA",,,1
1,2537,TEST-SC403-Pb-0x80,"sc run 403 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 403 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2538,TEST-SC401-Pb-0x80,"sc run 401 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 401 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2539,TEST-SC191-Pb-0x80,"sc run 191 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 191 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2540,TEST-SC186-Pb-0x80,"sc run 186 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2541,TEST-SC188-Pb-0x80,"sc run 188 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 188 -coredown 0x80",PERTOS,xVT,"A -> FA",,,1
1,2542,TEST-SC187-Pb-0x30,"sc run 187 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2543,TEST-SC187-Pb-0xC0,"sc run 187 -coredown 0xc0",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0xc0",PERTOS,xVT,"A -> FA",,,1
1,2544,TEST-SC187-Pb-0x90,"sc run 187 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2545,TEST-SC187-Pb-0x60,"sc run 187 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 187 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2546,SET-PERF-0xc502145-Pc,"pmgr mode 0xc502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0xc502145",PERTOS,xVT,AAB,,,1
1,2547,TEST-SC408-Pc-0xE0,"sc run 408 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 408 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2548,TEST-SC405-Pc-0xE0,"sc run 405 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 405 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2549,TEST-SC415-Pc-0xE0,"sc run 415 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 415 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2550,TEST-SC186-Pc-0xE0,"sc run 186 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2551,TEST-SC441-Pc-0xE0,"sc run 441 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 441 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2552,TEST-SC408-Pc-0xD0,"sc run 408 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 408 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2553,TEST-SC405-Pc-0xD0,"sc run 405 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 405 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2554,TEST-SC415-Pc-0xD0,"sc run 415 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 415 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2555,TEST-SC186-Pc-0xD0,"sc run 186 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2556,TEST-SC441-Pc-0xD0,"sc run 441 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 441 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2557,TEST-SC408-Pc-0xB0,"sc run 408 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 408 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2558,TEST-SC405-Pc-0xB0,"sc run 405 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 405 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2559,TEST-SC415-Pc-0xB0,"sc run 415 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 415 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2560,TEST-SC186-Pc-0xB0,"sc run 186 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2561,TEST-SC441-Pc-0xB0,"sc run 441 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 441 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2562,TEST-SC408-Pc-0x70,"sc run 408 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 408 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2563,TEST-SC405-Pc-0x70,"sc run 405 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 405 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2564,TEST-SC415-Pc-0x70,"sc run 415 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 415 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2565,TEST-SC186-Pc-0x70,"sc run 186 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 186 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2566,TEST-SC441-Pc-0x70,"sc run 441 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 441 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2567,SET-PERF-0x2502146-P2,"pmgr mode 0x2502146",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2502146",PERTOS,xVT,AAB,,,1
1,2568,SET-MMU-LINEAR,"mmu ddr-linear",5,Dut,sendCommand,0,,"PASS mmu ddr-linear",PERTOS,xVT,AAB,,,1
1,2569,SET-ANS-UP,"core up ans mar_dram.con alloc",5,Dut,sendCommand,0,,"PASS core up ans mar_dram.con alloc",PERTOS,xVT,AAB,,,1
1,2570,SET-SIO-UP,"core up sio mar_dram.con alloc",5,Dut,sendCommand,0,,"PASS core up sio mar_dram.con alloc",PERTOS,xVT,AAB,,,1
