ENABLE,PDCAPREFIX,PDCANAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,PARAMETER,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,COF
1,2169,TEST-ANE-DRAM-P3,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2170,TEST-ANE-EXT-DRAM-P3,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2171,SET-PERF-0x4232146,pmgr mode -p 4,5,Dut,sendCommand,0,,PASS pmgr mode -p 4,PERTOS,xVT,A -> FA,,,1
1,2172,TEST-ANE-DRAM-P4,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2173,TEST-ANE-EXT-DRAM-P4,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2174,SET-PERF-0x5232146,pmgr mode -p 5,5,Dut,sendCommand,0,,PASS pmgr mode -p 5,PERTOS,xVT,A -> FA,,,1
1,2175,TEST-ANE-DRAM-P5,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2176,TEST-ANE-EXT-DRAM-P5,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2177,SET-PERF-0x6232146,pmgr mode -p 6,5,Dut,sendCommand,0,,PASS pmgr mode -p 6,PERTOS,xVT,A -> FA,,,1
1,2178,TEST-ANE-DRAM-P6,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2179,TEST-ANE-EXT-DRAM-P6,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2180,SET-PERF-0x7232146,pmgr mode -p 7,5,Dut,sendCommand,0,,PASS pmgr mode -p 7,PERTOS,xVT,A -> FA,,,1
1,2181,TEST-ANE-DRAM-P7,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2182,TEST-ANE-EXT-DRAM-P7,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2183,SET-PERF-0x8232146,pmgr mode -p 8,5,Dut,sendCommand,0,,PASS pmgr mode -p 8,PERTOS,xVT,A -> FA,,,1
1,2184,TEST-ANE-DRAM-P8,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2185,TEST-ANE-EXT-DRAM-P8,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2186,SET-PERF-0x9232146,pmgr mode -p 9,5,Dut,sendCommand,0,,PASS pmgr mode -p 9,PERTOS,xVT,A -> FA,,,1
1,2187,TEST-ANE-DRAM-P9,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2188,TEST-ANE-EXT-DRAM-P9,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2189,SET-PERF-0xa232146,pmgr mode -p 0xa,5,Dut,sendCommand,0,,PASS pmgr mode -p 0xa,PERTOS,xVT,A -> FA,,,1
1,2190,TEST-ANE-DRAM-Pa,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2191,TEST-ANE-EXT-DRAM-Pa,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,A -> FA,,,1
1,2192,SET-PERF-0xb232146,pmgr mode -p 0xb,5,Dut,sendCommand,0,,PASS pmgr mode -p 0xb,PERTOS,xVT,A -> FA,,,1
1,2193,TEST-ANE-DRAM-Pb,sc run 100 5,5,Dut,sendCommand,0,,PASS sc run 100 5,PERTOS,xVT,AAB,,,1
1,2194,TEST-ANE-EXT-DRAM-Pb,sc run 163 5,5,Dut,sendCommand,0,,PASS sc run 163 5,PERTOS,xVT,AAB,,,1
1,2195,ECHO-3P-ANE-TEST,echo >>>> 3P + ANE <<<<,5,Rush,echo,0,,PASS echo >>>> 3P + ANE <<<<,PERTOS,xVT,AAB,,,1
1,2196,SET-PERF-0xa202146-2,pmgr mode 0xa202146,5,Dut,sendCommand,0,,PASS pmgr mode 0xa202146,PERTOS,xVT,A -> FA,,,1
1,2197,SET-ACC-WFI-PG-EN-2,os idle wfi,5,Dut,sendCommand,0,,PASS os idle wfi,PERTOS,xVT,A -> FA,,,1
1,2198,TEST-3P-ANE-DRAM-Pa-0x10,sc run 100 5 -coremask 0x10,5,Dut,sendCommand,0,,PASS sc run 100 5 -coremask 0x10,PERTOS,xVT,A -> FA,,,1
1,2199,TEST-3P-ANE-DRAM-Pa-0x20,sc run 100 5 -coremask 0x20,5,Dut,sendCommand,0,,PASS sc run 100 5 -coremask 0x20,PERTOS,xVT,A -> FA,,,1
1,2200,TEST-3P-ANE-DRAM-Pa-0x40,sc run 100 5 -coremask 0x40,5,Dut,sendCommand,0,,PASS sc run 100 5 -coremask 0x40,PERTOS,xVT,A -> FA,,,1
1,2201,TEST-3P-ANE-DRAM-Pa-0x80,sc run 100 5 -coremask 0x80,5,Dut,sendCommand,0,,PASS sc run 100 5 -coremask 0x80,PERTOS,xVT,A -> FA,,,1
1,2202,TEST-3P-ANE-DRAM-Pa-0x10,sc run 163 5 -coremask 0x10,5,Dut,sendCommand,0,,PASS sc run 163 5 -coremask 0x10,PERTOS,xVT,A -> FA,,,1
1,2203,TEST-3P-ANE-DRAM-Pa-0x20,sc run 163 5 -coremask 0x20,5,Dut,sendCommand,0,,PASS sc run 163 5 -coremask 0x20,PERTOS,xVT,A -> FA,,,1
1,2204,TEST-3P-ANE-DRAM-Pa-0x40,sc run 163 5 -coremask 0x40,5,Dut,sendCommand,0,,PASS sc run 163 5 -coremask 0x40,PERTOS,xVT,AAB,,,1
1,2205,TEST-3P-ANE-DRAM-Pa-0x80,sc run 163 5 -coremask 0x80,5,Dut,sendCommand,0,,PASS sc run 163 5 -coremask 0x80,PERTOS,xVT,AAB,,,1
1,2206,SET-ACC-WFE-PG-DIS-2,os idle wfe,5,Dut,sendCommand,0,,PASS os idle wfe,PERTOS,xVT,AAB,,,1
1,2207,ECHO-uRBM-ANE-TEST,echo >>>> uRBM + ANE Tests <<<<,5,Rush,echo,0,,PASS echo >>>> uRBM + ANE Tests <<<<,PERTOS,xVT,A -> FA,,,1
1,2208,SET-PERF-0x2232134,pmgr mode 0x2232134,5,Dut,sendCommand,0,,PASS pmgr mode 0x2232134,PERTOS,xVT,A -> FA,,,1
1,2209,TEST-SC403-ANE-uRBM-LVCC-V2,sc run 403 3,5,Dut,sendCommand,0,,PASS sc run 403 3,PERTOS,xVT,A -> FA,,,1
1,2210,TEST-SC403-ANE-uRBM-LVCC,sc run 401 3,5,Dut,sendCommand,0,,PASS sc run 401 3,PERTOS,xVT,A -> FA,,,1
1,2211,TEST-SC403-ANE-uRBM-38-PV1,sc run 191,5,Dut,sendCommand,0,,PASS sc run 191,PERTOS,xVT,A -> FA,,,1
1,2212,TEST-SC403-ANE-uRBM-PEVmove,sc run 187,5,Dut,sendCommand,0,,PASS sc run 187,PERTOS,xVT,A -> FA,,,1
1,2213,TEST-SC403-ANE-uRBM-PV1,sc run 186,5,Dut,sendCommand,0,,PASS sc run 186,PERTOS,xVT,AAB,,,1
1,2214,TEST-SC403-ANE-uRBM-Fillpatt128,sc run 188,5,Dut,sendCommand,0,,PASS sc run 188,PERTOS,xVT,AAB,,,1
1,2215,SET-PERF-0x2232146,pmgr mode 0x2532146,5,Dut,sendCommand,0,,PASS pmgr mode 0x2532146,PERTOS,xVT,AAB,,,1
1,2216,SET-MMU-LINEAR,mmu ddr-linear,5,Dut,sendCommand,0,,PASS mmu ddr-linear,PERTOS,xVT,AAB,,,1
1,2217,SET-SIO-UP,slave up sio mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up sio mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2218,SET-ISP-UP,slave up isp mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up isp mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2219,SET-ISP1-UP,slave up isp1 mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up isp1 mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2220,SET-SMC-UP,slave up smc mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up smc mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2221,SET-SVE-UP,slave up sve mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up sve mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2222,SET-PMS-UP,slave up pms mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up pms mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2223,SET-AOP-UP,slave up aop mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up aop mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2224,SET-GFX-UP,slave up gfx mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up gfx mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2225,SET-ANE-UP,slave up ane mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up ane mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2226,SET-DISPINT-UP,slave up dispint mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up dispint mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2227,SET-DISPEXT-UP,slave up dispext mar_dram.con alloc,5,Dut,sendCommand,0,,PASS slave up dispext mar_dram.con alloc,PERTOS,xVT,AAB,,,1
1,2228,ECHO-MEM-TEST-SECTIOIN,echo >>>> Memory Tests <<<<,5,Rush,echo,0,,PASS echo >>>> Memory Tests <<<<,PERTOS,xVT,AAB,,,1
1,2229,SET-PERF-0x9532146,pmgr mode 0x9532146,5,Dut,sendCommand,0,,PASS pmgr mode 0x9532146,PERTOS,xVT,A -> FA,,,1
1,2230,TEST-HAMMER-DRAM,hammer -fmc 0x1ECEFF -urbm 0xFF -bonfire 0xFF -p -l 10 -t 3 -s 0x89410914379d373b,20,Dut,sendCommand,0,,PASS hammer -fmc 0x1ECEFF -urbm 0xFF -bonfire 0xFF -p -l 10 -t 3 -s 0x89410914379d373b,PERTOS,xVT,A -> FA,,,1
1,2231,TEST-SC61-uRBM-DRAM,sc run 61 4 -coremask 0x2100,80,Dut,sendCommand,0,,PASS sc run 61 4 -coremask 0x2100,PERTOS,xVT,AAB,,,1
1,2232,TEST-SC67-uRBM-Cache,sc run 67,50,Dut,sendCommand,0,,PASS sc run 67,PERTOS,xVT,AAB,,,1
1,2233,SET-SWITCHER-ALL-RANDOM-MODES,switcher pattern ramp-rand 600 -jitter=580 -clk:p=1_2_3_4_5_6_7_8_9_10_11 -clk:e=1_2_3_4_5 -clk:s=3_4 -clk:d=4_5_6 -clk:i=2_3_4 -on -cpu=1,5,Dut,sendCommand,0,,PASS switcher pattern ramp-rand 600 -jitter=580 -clk:p=1_2_3_4_5_6_7_8_9_10_11 -clk:e=1_2_3_4_5 -clk:s=3_4 -clk:d=4_5_6 -clk:i=2_3_4 -on -cpu=1,PERTOS,xVT,A -> FA,,,1
1,2234,TEST-HAMMER-DRAM-RANDOM-CLKS,hammer -fmc 0x1FDEFD -urbm 0xFD -bonfire 0xFD -p -l 8 -t 5 -s 0xb10e2011b68e8a84,20,Dut,sendCommand,0,,PASS hammer -fmc 0x1FDEFD -urbm 0xFD -bonfire 0xFD -p -l 8 -t 5 -s 0xb10e2011b68e8a84,PERTOS,xVT,A -> FA,,,1
1,2235,TEST-SC61-uRBM-DRAM_RANDOM-CLKS,sc run 61 6 -coremask 0x2102,5,Dut,sendCommand,0,,PASS sc run 61 6 -coremask 0x2102,PERTOS,xVT,AAB,,,1
1,2236,TEST-SC67-uRBM-Cache-RANDOM-CLKS,sc run 67 -coremask 0x2,15,Dut,sendCommand,0,,PASS sc run 67 -coremask 0x2,PERTOS,xVT,AAB,,,1
1,2237,SET-SWITCHER-RESET,switcher reset,60,Dut,sendCommand,0,,PASS switcher reset,PERTOS,xVT,AAB,,,1
1,2238,SET-SWITCHER-CONFIG-HIGH-LOW-MODES,switcher pattern ramp-rand 600 -jitter=580 -clk:p=1_11 -clk:e=1_5 -clk:s=3_4 -clk:d=4_6 -clk:i=2_4 -on -cpu=1,5,Dut,sendCommand,0,,PASS switcher pattern ramp-rand 600 -jitter=580 -clk:p=1_11 -clk:e=1_5 -clk:s=3_4 -clk:d=4_6 -clk:i=2_4 -on -cpu=1,PERTOS,xVT,A -> FA,,,1
1,2239,TEST-HAMMER-DRAM-HIGH-LOW-CLKS,hammer -fmc 0x1FDEFD -urbm 0xFD -bonfire 0xFD -p -l 8 -t 5 -s 0x31255bcdb0ebc35c,20,Dut,sendCommand,0,,PASS hammer -fmc 0x1FDEFD -urbm 0xFD -bonfire 0xFD -p -l 8 -t 5 -s 0x31255bcdb0ebc35c,PERTOS,xVT,A -> FA,,,1
1,2240,TEST-SC61-uRBM-DRAM-HIGH-LOW-CLKS,sc run 61 6 -coremask 0x2102,5,Dut,sendCommand,0,,PASS sc run 61 6 -coremask 0x2102,PERTOS,xVT,AAB,,,1
1,2241,TEST-SC67-uRBM-Cache-HIGH-LOW-CLKS,sc run 67 -coremask 0x2,15,Dut,sendCommand,0,,PASS sc run 67 -coremask 0x2,PERTOS,xVT,AAB,,,1
1,2242,SET-SWITCHER-RESET-OFF,switcher off -reset,20,Dut,sendCommand,0,,PASS switcher off -reset,PERTOS,xVT,AAB,,,1
1,2243,ECHO-uRBM-EACC-LVCC-TEST,echo >>>> uRBM EACC LVCC Tests <<<<,5,Rush,echo,0,,PASS echo >>>> uRBM EACC LVCC Tests <<<<,PERTOS,xVT,A -> FA,,,1
1,2244,SET-PERF-0x2202134,pmgr mode 0x2202134,5,Dut,sendCommand,0,,PASS pmgr mode 0x2202134,PERTOS,xVT,AAB,,,1
1,2245,TEST-SC35-URBM-ECORE-LVCC,sc run 35,5,Dut,sendCommand,0,,PASS sc run 35,PERTOS,xVT,A -> FA,,,1
1,2246,SET-PERF-0x2302134,pmgr mode 0x2302134,5,Dut,sendCommand,0,,PASS pmgr mode 0x2302134,PERTOS,xVT,AAB,,,1
1,2247,TEST-SC35-URBM-ECORE-LVCC,sc run 35,5,Dut,sendCommand,0,,PASS sc run 35,PERTOS,xVT,A -> FA,,,1
1,2248,SET-PERF-0x2402145,pmgr mode 0x2402145,5,Dut,sendCommand,0,,PASS pmgr mode 0x2402145,PERTOS,xVT,AAB,,,1
1,2249,TEST-SC35-URBM-ECORE-LVCC,sc run 35,5,Dut,sendCommand,0,,PASS sc run 35,PERTOS,xVT,A -> FA,,,1
1,2250,SET-PERF-0x2502145,pmgr mode 0x2502145,5,Dut,sendCommand,0,,PASS pmgr mode 0x2502145,PERTOS,xVT,AAB,,,1
1,2251,TEST-SC35-URBM-ECORE-LVCC,sc run 35,5,Dut,sendCommand,0,,PASS sc run 35,PERTOS,xVT,AAB,,,1
1,2252,ECHO-uRBM-PACC-LVCC-TEST,echo >>>> uRBM PACC LVCC Tests <<<<,15,Rush,echo,0,,PASS echo >>>> uRBM PACC LVCC Tests <<<<,PERTOS,xVT,A -> FA,,,1
1,2253,SET-PERF-0x2232135,pmgr mode 0x2232135,15,Dut,sendCommand,0,,PASS pmgr mode 0x2232135,PERTOS,xVT,A -> FA,,,1
1,2254,TEST-SC402-P2,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2255,TEST-SC400-uRBM-LVCC,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2256,TEST-SC34-uRBM-Dual-Core,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2257,TEST-SC39-uRBM-PEVmove,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2258,TEST-SC400-uRBM-PV1,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2259,TEST-SC403-uRBM-Fillpatt128,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2260,SET-PERF-0x3332135,pmgr mode 0x3332135,15,Dut,sendCommand,0,,PASS pmgr mode 0x3332135,PERTOS,xVT,A -> FA,,,1
1,2261,TEST-SC402-P3,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2262,TEST-SC400-uRBM-LVCC-P3,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2263,TEST-SC34-uRBM-Dual-Core-P3,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2264,TEST-SC39-uRBM-PEVmove-P3,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2265,TEST-SC400-uRBM-PV1-P3,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2266,TEST-SC403-uRBM-Fillpatt128-P3,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2267,SET-PERF-0x4432146,pmgr mode 0x4432146,15,Dut,sendCommand,0,,PASS pmgr mode 0x4432146,PERTOS,xVT,A -> FA,,,1
1,2268,TEST-SC402-P4,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2269,TEST-SC400-uRBM-LVCC-P4,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2270,TEST-SC34-uRBM-Dual-Core-P4,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2271,TEST-SC39-uRBM-PEVmove-P4,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2272,TEST-SC400-uRBM-PV1-P4,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2273,TEST-SC403-uRBM-Fillpatt128-P4,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2274,SET-PERF-0x5532146,pmgr mode 0x5532146,15,Dut,sendCommand,0,,PASS pmgr mode 0x5532146,PERTOS,xVT,A -> FA,,,1
1,2275,TEST-SC402-P5,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2276,TEST-SC403-uRBM-LVCC-P5,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2277,TEST-SC34-uRBM-Dual-Core-P5,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2278,TEST-SC39-uRBM-PEVmove-P5,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2279,TEST-SC403-uRBM-PV1-P5,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2280,TEST-SC403-uRBM-Fillpatt128-P5,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2281,SET-PERF-0x6532146,pmgr mode 0x6532146,15,Dut,sendCommand,0,,PASS pmgr mode 0x6532146,PERTOS,xVT,A -> FA,,,1
1,2282,TEST-SC402-P6,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2283,TEST-SC403-uRBM-LVCC-P6,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2284,TEST-SC34-uRBM-Dual-Core-P6,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2285,TEST-SC39-uRBM-PEVmove-P6,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2286,TEST-SC403-uRBM-PV1-P6,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2287,TEST-SC403-uRBM-Fillpatt128-P6,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2288,SET-PERF-0x7532146,pmgr mode 0x7532146,15,Dut,sendCommand,0,,PASS pmgr mode 0x7532146,PERTOS,xVT,A -> FA,,,1
1,2289,TEST-SC402-P7,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2290,TEST-SC403-uRBM-LVCC-P7,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2291,TEST-SC34-uRBM-Dual-Core-P7,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2292,TEST-SC39-uRBM-PEVmove-P7,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2293,TEST-SC403-uRBM-PV1-P7,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2294,TEST-SC403-uRBM-Fillpatt128-P7,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2295,SET-PERF-0x8532146,pmgr mode 0x8532146,15,Dut,sendCommand,0,,PASS pmgr mode 0x8532146,PERTOS,xVT,A -> FA,,,1
1,2296,TEST-SC402-P8,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2297,TEST-SC403-uRBM-LVCC-P8,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2298,TEST-SC34-uRBM-Dual-Core-P8,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2299,TEST-SC39-uRBM-PEVmove-P8,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2300,TEST-SC403-uRBM-PV1-P8,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2301,TEST-SC403-uRBM-Fillpatt128-P8,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2302,SET-PERF-0x9532146,pmgr mode 0x9532146,15,Dut,sendCommand,0,,PASS pmgr mode 0x9532146,PERTOS,xVT,A -> FA,,,1
1,2303,TEST-SC402-P9,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2304,TEST-SC403-uRBM-LVCC-P9,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2305,TEST-SC34-uRBM-Dual-Core-P9,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2306,TEST-SC39-uRBM-PEVmove-P9,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2307,TEST-SC403-uRBM-PV1-P9,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2308,TEST-SC403-uRBM-Fillpatt128-P9,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2309,SET-PERF-0xa532146,pmgr mode 0xa532146,15,Dut,sendCommand,0,,PASS pmgr mode 0xa532146,PERTOS,xVT,A -> FA,,,1
1,2310,TEST-SC402-Pa,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2311,TEST-SC403-uRBM-LVCC-Pa,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2312,TEST-SC34-uRBM-Dual-Core-Pa,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2313,TEST-SC39-uRBM-PEVmove-Pa,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2314,TEST-SC403-uRBM-PV1-Pa,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2315,TEST-SC403-uRBM-Fillpatt128-Pa,sc run 41 5,15,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,A -> FA,,,1
1,2316,SET-PERF-0xb532146,pmgr mode 0xb532146,15,Dut,sendCommand,0,,PASS pmgr mode 0xb532146,PERTOS,xVT,A -> FA,,,1
1,2317,TEST-SC402-Pb,sc run 402 5,15,Dut,sendCommand,0,,PASS sc run 402 5,PERTOS,xVT,A -> FA,,,1
1,2318,TEST-SC403-uRBM-LVCC-Pb,sc run 400 5,15,Dut,sendCommand,0,,PASS sc run 400 5,PERTOS,xVT,A -> FA,,,1
1,2319,TEST-SC34-uRBM-Dual-Core-Pb,sc run 34 5,10,Dut,sendCommand,0,,PASS sc run 34 5,PERTOS,xVT,A -> FA,,,1
1,2320,TEST-SC39-uRBM-PEVmove-Pb,sc run 39 5,15,Dut,sendCommand,0,,PASS sc run 39 5,PERTOS,xVT,A -> FA,,,1
1,2321,TEST-SC403-uRBM-PV1-Pb,sc run 38 5,5,Dut,sendCommand,0,,PASS sc run 38 5,PERTOS,xVT,AAB,,,1
1,2322,TEST-SC403-uRBM-Fillpatt128-Pb,sc run 41 5,5,Dut,sendCommand,0,,PASS sc run 41 5,PERTOS,xVT,AAB,,,1
1,2323,ECHO-MISC-IP-TESTS,echo >>>> Misc IP Tests <<<<,5,Rush,echo,0,,PASS echo >>>> Misc IP Tests <<<<,PERTOS,xVT,AAB,,,1
1,2324,SLAVE-DOWN-PCORE-4,slave down 4,5,Dut,sendCommand,0,,PASS slave down 4,PERTOS,xVT,AAB,,,1
1,2325,SLAVE-DOWN-PCORE-5,slave down 5,5,Dut,sendCommand,0,,PASS slave down 5,PERTOS,xVT,AAB,,,1
1,2326,SLAVE-DOWN-PCORE-6,slave down 6,5,Dut,sendCommand,0,,PASS slave down 6,PERTOS,xVT,AAB,,,1
1,2327,SLAVE-DOWN-PCORE-7,slave down 7,10,Dut,sendCommand,0,,PASS slave down 7,PERTOS,xVT,A -> FA,,,1
1,2328,SET-PERF-0x1432136,pmgr mode 0x1432136,5,Dut,sendCommand,0,,PASS pmgr mode 0x1432136,PERTOS,xVT,A -> FA,,,1
1,2329,TEST-SC11-AON-S3,sc run 11,5,Dut,sendCommand,0,,PASS sc run 11,PERTOS,xVT,A -> FA,,,1
1,2330,TEST-AVE-S3,sc run 24 5,5,Dut,sendCommand,0,,PASS sc run 24 5,PERTOS,xVT,AAB,,,1
